Delivery_person_Age,Delivery_person_Ratings,Road_traffic_density,Vehicle_condition,multiple_deliveries,Festival,Time_taken(min),Geo_Distance,Sunny,Fog,Motorcycle,Urban_Density,Hour,Night,Rush_Hour,month_even
23,4.8,1,2.0,0,0,16,1.0,1,0,0,3,9,0,1,0
21,4.9,1,1.0,1,0,19,1.0,0,0,0,3,8,0,1,0
26,4.5,3,1.0,0,0,11,6.0,1,0,1,3,13,0,0,0
35,4.6,1,1.0,1,0,27,1.0,0,0,0,3,11,0,0,0
23,5,4,2.0,1,0,21,10.0,0,0,0,3,21,0,0,0
27,4.2,4,1.0,0,0,33,16.0,0,1,1,3,19,0,0,0
33,4.6,2,1.0,1,0,35,13.0,0,1,1,3,19,0,0,1
35,4.8,1,2.0,1,0,26,9.0,0,0,0,3,22,1,0,0
30,4.8,1,1.0,1,0,24,3.0,0,0,0,2,10,0,0,0
38,4.7,2,0.0,0,0,30,9.0,0,1,1,3,17,0,1,1
28,4.6,1,1.0,1,0,18,12.0,0,0,1,3,22,1,0,1
20,4.8,1,2.0,1,0,18,9.0,0,0,1,3,23,1,0,0
39,4.9,1,2.0,0,0,24,7.0,0,0,0,2,23,1,0,1
25,4.7,1,1.0,1,0,12,1.0,0,0,1,3,8,0,1,0
28,4.8,4,2.0,0,0,21,7.0,0,1,0,3,21,0,0,0
21,4.7,4,1.0,0,0,22,16.0,0,0,1,3,22,1,0,1
32,4.5,4,0.0,1,0,43,20.0,0,1,1,3,19,0,0,1
34,4.7,4,0.0,1,0,48,9.0,0,0,1,3,21,0,0,0
33,3.7,4,1.0,1,0,37,12.0,0,0,1,3,21,0,0,1
33,4.8,1,2.0,0,0,23,13.0,0,0,0,2,23,1,0,1
24,5,1,0.0,0,0,24,12.0,0,1,1,3,22,1,0,0
25,4.9,1,2.0,0,0,18,3.0,0,0,0,3,10,0,0,0
25,4.6,3,2.0,1,0,23,6.0,0,1,0,2,13,0,0,0
22,5,2,1.0,0,0,12,19.0,1,0,0,3,17,0,1,1
26,4.6,1,0.0,1,0,21,16.0,0,1,1,3,0,0,0,1
25,4.5,4,2.0,1,0,30,4.0,0,1,1,3,21,0,0,0
32,4.1,1,0.0,1,0,22,1.0,0,0,1,3,10,0,0,0
23,4.5,4,0.0,2,0,40,12.0,0,1,1,3,19,0,0,1
28,5,4,1.0,0,0,17,17.0,0,0,0,2,21,0,0,0
25,5,2,0.0,0,0,30,17.0,0,1,1,3,19,0,0,0
27,4.7,2,2.0,1,0,13,6.0,0,1,0,3,15,0,0,0
22,4.6,1,0.0,1,0,28,13.0,1,0,1,2,23,1,0,1
21,4.7,1,1.0,1,0,16,4.0,0,0,1,2,23,1,0,0
21,4.9,2,1.0,1,0,39,14.0,0,1,1,3,17,0,1,1
22,4.6,2,2.0,1,0,29,4.0,0,0,1,3,18,0,1,0
37,4.6,1,2.0,1,0,19,1.0,0,1,0,3,10,0,0,0
25,4.2,4,0.0,0,0,46,9.0,1,0,1,3,20,0,0,1
22,4,1,0.0,1,0,15,7.0,0,0,1,3,0,0,0,0
34,4.7,2,0.0,2,0,44,12.0,0,0,1,3,18,0,1,1
24,4.5,1,2.0,1,0,29,11.0,0,1,0,3,22,1,0,1
34,4.2,2,1.0,1,0,34,20.0,0,1,0,3,18,0,1,1
33,4.7,3,0.0,1,0,26,6.0,0,1,1,3,14,0,0,0
22,4.8,4,1.0,1,0,28,10.0,0,0,0,3,19,0,0,0
30,4.9,1,1.0,1,0,15,2.0,0,1,0,2,11,0,0,0
25,4.1,1,0.0,1,0,18,3.0,0,0,1,3,11,0,0,0
25,4.9,2,2.0,0,0,10,7.0,1,0,1,3,18,0,1,0
27,4.8,2,1.0,1,0,14,6.0,0,1,0,3,16,0,1,0
34,3.9,4,2.0,0,0,36,10.0,0,0,1,3,22,1,0,1
39,4.6,1,1.0,0,0,16,4.0,0,1,1,2,22,1,0,0
29,5,4,0.0,1,0,28,10.0,0,0,1,3,20,0,0,1
34,4.7,1,1.0,1,0,27,3.0,0,0,1,3,10,0,0,1
26,4.9,4,2.0,0,0,24,17.0,0,0,1,3,20,0,0,1
35,4.4,3,0.0,1,0,32,6.0,0,1,1,3,13,0,0,0
37,4.8,4,1.0,1,0,27,12.0,0,0,1,3,21,0,0,1
28,4.8,1,2.0,1,0,28,16.0,0,1,0,3,23,1,0,0
31,4.7,1,2.0,0,0,28,4.0,0,0,0,3,22,1,0,0
31,4,1,0.0,1,0,30,3.0,0,0,1,3,9,0,1,0
34,4,2,1.0,1,0,31,6.0,0,0,1,3,17,0,1,0
31,4.7,1,1.0,1,0,25,7.0,0,0,1,3,23,1,0,0
21,4.9,1,0.0,1,0,22,17.0,1,0,1,3,23,1,0,0
32,4.5,1,0.0,1,0,20,9.0,0,1,1,3,23,1,0,0
26,4.7,4,0.0,3,0,48,17.0,0,1,1,3,20,0,0,1
33,4.9,2,0.0,0,0,21,6.0,1,0,1,2,16,0,1,0
39,4.4,2,1.0,1,0,41,12.0,0,1,1,3,18,0,1,1
35,4.9,4,1.0,1,0,46,13.0,0,1,1,2,20,0,0,1
30,4.9,4,0.0,1,0,44,13.0,0,0,1,3,21,0,0,0
22,4.9,1,2.0,0,0,17,1.0,0,0,0,3,9,0,1,0
24,4.4,1,0.0,1,0,26,3.0,0,0,1,3,10,0,0,0
39,4.6,4,2.0,1,0,29,13.0,1,0,0,3,21,0,0,0
22,4.6,4,1.0,1,0,20,10.0,0,0,1,2,21,0,0,0
37,4.4,4,2.0,1,0,39,10.0,0,0,1,3,20,0,0,0
37,4.4,3,0.0,0,0,38,1.0,0,0,1,3,12,0,0,0
32,4.7,4,1.0,0,0,22,13.0,1,0,0,3,21,0,0,0
39,4.7,4,2.0,1,0,21,13.0,1,0,1,3,21,0,0,1
21,4.3,4,2.0,1,0,32,17.0,0,1,0,3,21,0,0,0
38,5,1,0.0,1,0,29,3.0,1,0,1,3,10,0,0,0
33,4.3,4,2.0,1,0,40,19.0,0,0,0,2,19,0,0,1
34,4.7,3,0.0,1,0,32,6.0,0,1,1,3,14,0,0,1
29,2.5,1,2.0,1,0,44,19.0,1,0,0,3,22,1,0,0
37,4.3,1,1.0,1,0,35,13.0,0,1,1,3,22,1,0,1
20,4.9,2,0.0,1,0,30,16.0,0,0,1,3,18,0,1,1
20,5,3,2.0,0,0,29,6.0,0,1,1,3,12,0,0,0
37,4.7,1,1.0,1,0,16,9.0,0,1,0,3,23,1,0,0
22,5,1,2.0,0,0,17,1.0,0,1,0,3,8,0,1,0
26,4.6,2,1.0,1,0,12,9.0,1,0,0,3,18,0,1,0
26,4.6,2,0.0,1,0,29,13.0,1,0,1,3,17,0,1,1
32,4.4,4,1.0,1,0,43,10.0,0,1,1,3,21,0,0,1
23,4.6,1,1.0,1,0,19,19.0,0,0,0,3,0,0,0,0
23,4.6,1,2.0,1,0,10,3.0,0,1,0,2,10,0,0,0
26,4.4,4,2.0,1,0,31,13.0,0,1,0,3,21,0,0,1
27,4.5,4,2.0,1,0,25,12.0,0,0,0,3,20,0,0,0
33,4.4,2,0.0,1,0,38,12.0,1,0,1,3,18,0,1,1
39,4,1,0.0,0,0,21,1.0,0,0,1,3,8,0,1,0
29,4.5,4,0.0,1,0,30,12.0,0,0,1,3,20,0,0,0
20,4.6,1,1.0,0,0,16,1.0,0,0,1,3,9,0,1,0
25,4.8,4,1.0,0,0,11,19.0,1,0,1,2,19,0,0,1
20,5,3,2.0,0,0,22,6.0,0,1,0,3,15,0,0,0
23,4.8,1,1.0,0,0,11,8.0,0,0,1,3,23,1,0,0
24,4.6,1,2.0,0,0,15,2.0,0,1,1,3,8,0,1,0
25,4.8,2,0.0,0,0,15,4.0,0,0,1,3,18,0,1,0
37,4.8,2,2.0,1,0,26,9.0,0,0,1,3,18,0,1,1
39,4,1,0.0,2,0,38,16.0,0,1,1,3,22,1,0,0
33,4.6,2,0.0,1,0,29,6.0,0,1,1,2,17,0,1,0
25,4.6,1,2.0,1,0,14,1.0,0,1,0,3,9,0,1,0
32,4.8,1,2.0,1,0,19,3.0,0,1,0,3,9,0,1,0
37,4.8,1,2.0,0,0,10,3.0,1,0,1,2,8,0,1,0
31,4.5,1,1.0,0,0,16,3.0,0,1,0,3,9,0,1,1
32,4.9,2,2.0,1,0,31,9.0,0,0,0,3,18,0,1,0
29,5,1,1.0,0,0,17,1.0,0,1,0,3,9,0,1,1
30,4.9,1,2.0,0,0,13,7.0,1,0,0,2,22,1,0,1
26,4.7,4,2.0,1,0,24,10.0,1,0,0,3,21,0,0,0
20,4.9,2,2.0,0,0,10,9.0,1,0,0,2,17,0,1,0
29,4.7,1,0.0,1,0,14,1.0,1,0,1,3,9,0,1,0
28,4.7,1,1.0,1,0,14,4.0,0,0,1,3,22,1,0,1
30,4.9,1,0.0,0,0,20,3.0,0,1,1,2,10,0,0,0
30,4.7,3,2.0,0,0,21,6.0,1,0,0,3,14,0,0,0
28,4,1,0.0,0,0,20,9.0,0,0,1,3,23,1,0,0
29,4.8,2,1.0,1,0,26,13.0,0,0,0,2,17,0,1,0
25,4.9,4,2.0,1,0,25,19.0,0,0,0,3,21,0,0,0
24,4.7,3,2.0,1,0,32,1.0,0,1,0,3,11,0,0,0
33,4.7,4,2.0,1,0,29,13.0,0,0,1,3,20,0,0,0
39,4.8,1,1.0,1,0,20,8.0,0,0,1,2,22,1,0,0
24,4.6,1,1.0,1,0,13,3.0,0,1,0,2,10,0,0,0
35,4.7,1,0.0,1,0,21,10.0,0,0,1,3,22,1,0,1
39,4.6,2,1.0,0,0,27,19.0,0,0,0,3,18,0,1,1
22,4.6,3,0.0,1,0,24,6.0,0,1,1,2,13,0,0,0
33,4.3,4,2.0,0,0,37,7.0,0,1,0,3,19,0,0,0
29,4.4,3,0.0,2,0,43,6.0,1,0,1,3,12,0,0,0
22,4.7,2,2.0,0,0,14,6.0,1,0,1,2,15,0,0,0
22,4.7,3,2.0,0,0,20,6.0,0,1,0,3,12,0,0,0
24,4.8,4,0.0,1,0,47,19.0,0,1,1,2,21,0,0,1
21,4.4,2,0.0,1,0,34,13.0,0,0,1,2,17,0,1,1
35,4.9,1,0.0,1,0,22,13.0,0,0,1,3,23,1,0,1
33,4.1,1,0.0,1,0,34,3.0,0,0,1,3,9,0,1,0
36,4.6,3,1.0,1,0,29,6.0,0,0,1,3,14,0,0,0
31,5,2,0.0,3,0,46,19.0,0,1,1,1,19,0,0,0
37,4.7,4,0.0,1,0,30,7.0,0,0,1,3,21,0,0,0
36,4.9,2,2.0,1,0,16,9.0,0,1,0,3,17,0,1,0
24,4.8,1,1.0,1,0,19,3.0,1,0,1,3,10,0,0,0
27,4.6,2,1.0,1,0,30,12.0,0,1,1,3,19,0,0,0
30,5,3,2.0,1,0,32,3.0,0,0,0,3,11,0,0,0
21,4.6,2,1.0,1,0,25,17.0,0,0,1,3,17,0,1,1
23,4.9,4,0.0,1,0,37,13.0,0,0,1,3,21,0,0,1
29,4.2,3,1.0,1,0,31,1.0,0,1,1,3,12,0,0,0
22,4.9,4,2.0,1,0,22,9.0,0,0,0,2,19,0,0,0
38,4.6,2,1.0,0,0,22,19.0,0,0,0,2,17,0,1,0
29,4.5,2,0.0,0,0,27,9.0,0,1,1,3,17,0,1,0
25,4.1,1,0.0,1,0,28,3.0,0,0,1,3,10,0,0,0
39,3.5,2,1.0,1,0,38,12.0,0,0,1,3,19,0,0,1
30,4.8,4,1.0,0,0,28,4.0,0,0,0,3,20,0,0,0
25,4.9,3,0.0,1,0,28,5.0,0,1,1,2,12,0,0,0
23,4.9,2,2.0,1,0,21,7.0,0,0,0,3,18,0,1,0
31,4.7,2,0.0,1,0,39,10.0,0,1,1,3,17,0,1,1
32,4.7,4,2.0,1,0,27,9.0,0,0,0,3,21,0,0,0
32,4.5,4,0.0,1,0,20,7.0,1,0,1,3,21,0,0,1
29,4.8,4,2.0,0,0,27,12.0,0,0,0,2,19,0,0,0
34,5,4,0.0,1,0,25,7.0,1,0,1,3,19,0,0,0
36,4.6,4,2.0,2,0,37,11.0,0,1,1,2,20,0,0,1
37,4.9,2,1.0,0,0,19,4.0,0,1,1,2,17,0,1,0
22,4.7,1,2.0,1,0,15,20.0,0,0,0,3,23,1,0,1
27,4.3,1,0.0,0,0,16,8.0,0,0,1,2,22,1,0,1
26,4.5,2,2.0,1,0,28,9.0,0,0,0,3,18,0,1,0
23,4.5,2,2.0,1,0,19,12.0,1,0,0,2,17,0,1,1
24,4.6,3,1.0,1,0,13,6.0,1,0,1,3,14,0,0,0
31,4.1,4,2.0,2,0,43,16.0,0,1,0,3,21,0,0,1
27,4.9,2,1.0,1,0,18,9.0,1,0,1,3,18,0,1,0
31,4.7,4,2.0,1,0,29,9.0,0,0,0,3,22,1,0,0
27,5,4,0.0,0,0,27,7.0,0,0,1,3,19,0,0,1
28,4.1,4,1.0,1,0,34,16.0,0,1,0,3,21,0,0,1
28,4.7,1,2.0,1,0,14,20.0,0,0,0,2,23,1,0,0
37,4.6,1,2.0,1,0,15,3.0,0,1,0,3,9,0,1,0
34,4.8,2,2.0,1,0,33,4.0,0,0,0,3,17,0,1,0
32,4.7,1,2.0,1,0,25,10.0,0,0,1,3,22,1,0,1
27,4.9,1,2.0,1,0,19,7.0,0,1,0,3,0,0,0,0
28,4.8,1,2.0,1,0,16,3.0,0,0,0,3,9,0,1,0
34,4.2,1,0.0,1,0,34,1.0,0,0,1,2,8,0,1,0
23,4.7,2,0.0,1,0,29,10.0,0,0,1,3,19,0,0,1
21,4.7,4,0.0,1,0,33,10.0,1,0,1,3,21,0,0,0
21,4.8,1,0.0,1,0,17,13.0,0,0,1,3,23,1,0,0
27,4.5,1,1.0,1,0,19,16.0,0,0,0,3,22,1,0,1
20,4.7,1,0.0,1,0,22,17.0,0,0,1,3,22,1,0,0
26,4.6,1,1.0,1,0,15,7.0,0,0,0,3,23,1,0,0
25,4.9,1,1.0,1,0,12,1.0,0,1,0,2,9,0,1,0
22,4.8,4,1.0,1,0,16,16.0,0,0,1,3,20,0,0,0
39,4.7,2,2.0,1,0,21,5.0,1,0,0,3,15,0,0,1
32,4,4,0.0,1,1,49,7.0,0,0,1,3,19,0,0,0
30,4.9,1,2.0,0,0,30,19.0,0,1,0,3,23,1,0,0
30,4.3,4,1.0,2,0,35,10.0,0,0,0,3,21,0,0,1
36,4.6,2,1.0,0,0,20,19.0,1,0,0,2,17,0,1,1
29,4.9,2,2.0,1,0,24,11.0,0,0,0,3,19,0,0,1
38,4.6,4,2.0,1,0,20,7.0,1,0,0,3,21,0,0,0
30,4.5,1,1.0,1,0,26,3.0,0,0,1,3,10,0,0,0
39,5,2,1.0,0,0,32,6.0,0,0,1,2,15,0,0,0
34,4.6,1,2.0,1,0,28,17.0,0,0,0,3,0,0,0,1
31,4.8,4,1.0,1,0,36,7.0,0,1,0,3,20,0,0,0
37,4.7,4,2.0,1,0,25,4.0,0,0,1,3,20,0,0,0
32,4.6,4,2.0,1,0,42,20.0,0,1,1,3,20,0,0,0
36,3.6,2,2.0,1,0,34,13.0,0,0,0,3,17,0,1,1
30,4.7,3,2.0,0,0,31,3.0,0,0,0,3,12,0,0,0
23,4.8,2,0.0,0,0,29,14.0,0,0,1,3,18,0,1,1
31,4.7,1,1.0,0,0,16,3.0,0,1,1,3,10,0,0,0
34,4.9,1,2.0,0,0,25,13.0,1,0,1,3,22,1,0,1
38,4.3,4,1.0,1,0,35,13.0,0,1,0,3,21,0,0,0
27,4.9,4,1.0,1,0,18,9.0,0,0,1,3,21,0,0,0
25,4.9,2,0.0,1,0,29,8.0,0,1,1,3,18,0,1,1
29,5,3,2.0,1,0,19,1.0,0,0,1,3,12,0,0,0
34,4.5,1,1.0,1,0,17,20.0,0,0,1,3,22,1,0,1
28,4,4,1.0,1,0,34,13.0,0,1,0,3,21,0,0,1
29,4.8,4,1.0,0,0,21,20.0,0,0,0,3,19,0,0,0
20,4.6,2,2.0,1,0,21,16.0,0,0,1,3,17,0,1,0
25,4.8,2,0.0,2,0,38,13.0,0,1,1,3,19,0,0,0
35,4.8,1,1.0,0,0,27,10.0,0,0,0,3,23,1,0,0
28,4.4,2,0.0,1,0,39,13.0,0,0,1,3,17,0,1,0
21,4.8,4,2.0,0,0,10,4.0,0,0,0,2,20,0,0,0
20,4.2,1,0.0,0,0,26,1.0,0,0,1,3,10,0,0,0
37,4.5,1,1.0,1,0,25,17.0,0,0,1,3,22,1,0,0
38,4.6,3,2.0,1,0,29,6.0,0,0,0,3,13,0,0,0
38,5,4,0.0,0,0,42,19.0,0,0,1,2,21,0,0,0
23,5,2,0.0,1,0,31,11.0,0,0,1,2,18,0,1,1
22,4.5,3,2.0,1,0,10,6.0,1,0,0,2,12,0,0,0
26,4.7,1,1.0,0,0,10,3.0,0,0,1,3,8,0,1,0
23,4.7,4,1.0,1,0,24,13.0,0,0,1,3,20,0,0,0
27,4.7,4,1.0,0,0,24,13.0,0,0,1,2,20,0,0,1
35,4.7,1,2.0,1,0,27,16.0,0,1,0,3,23,1,0,0
25,4.9,2,2.0,0,0,11,13.0,1,0,1,2,17,0,1,0
22,4.6,2,0.0,1,0,20,10.0,0,0,1,3,19,0,0,0
27,4.9,1,2.0,1,0,15,1.0,0,0,0,2,8,0,1,0
38,4.9,1,2.0,1,0,22,4.0,0,0,0,3,0,0,0,0
22,4.7,3,0.0,1,0,24,6.0,0,0,1,3,13,0,0,0
36,5,2,0.0,1,0,47,10.0,0,0,1,2,19,0,0,1
32,4.8,2,0.0,1,0,29,11.0,1,0,1,3,19,0,0,1
29,4.7,2,0.0,0,0,28,4.0,0,0,1,3,18,0,1,1
20,4.5,1,1.0,0,0,14,3.0,0,0,1,3,8,0,1,1
37,4.8,4,1.0,1,0,26,13.0,0,0,1,3,21,0,0,1
24,4.5,2,0.0,1,0,21,9.0,0,0,1,3,18,0,1,0
26,4.6,2,0.0,1,0,19,4.0,0,0,1,3,17,0,1,0
30,4.8,1,0.0,0,0,28,10.0,0,0,1,3,23,1,0,1
25,4.3,1,0.0,0,0,26,9.0,0,0,1,2,0,0,0,0
20,4.9,3,0.0,1,0,20,6.0,0,0,1,2,12,0,0,0
33,4.7,3,0.0,1,0,27,1.0,0,1,1,3,11,0,0,0
30,4.7,2,2.0,1,0,31,9.0,0,0,0,3,19,0,0,0
26,4.6,4,2.0,0,0,29,4.0,0,1,0,3,20,0,0,0
34,3.5,2,1.0,1,0,38,17.0,0,0,0,3,17,0,1,1
28,4.6,1,2.0,0,0,16,1.0,0,0,0,3,8,0,1,0
35,4.7,4,2.0,0,0,28,4.0,0,0,0,3,19,0,0,0
29,4.7,1,2.0,1,0,15,9.0,0,0,1,2,22,1,0,0
29,4.8,2,2.0,0,0,23,6.0,0,0,1,3,15,0,0,0
28,4.9,2,0.0,1,0,20,19.0,1,0,1,3,18,0,1,1
33,4.3,1,2.0,1,0,35,13.0,0,1,0,3,23,1,0,0
33,4.6,3,2.0,1,0,26,6.0,0,0,1,2,14,0,0,0
27,4.2,2,2.0,1,0,34,10.0,0,1,0,3,17,0,1,0
35,4,4,1.0,2,1,48,10.0,0,1,1,3,20,0,0,1
24,4.6,1,0.0,1,0,20,11.0,0,1,1,3,23,1,0,0
37,4,1,0.0,1,0,25,9.0,0,0,1,3,23,1,0,0
33,4.8,4,0.0,2,0,47,12.0,0,1,1,3,21,0,0,1
29,4.6,4,2.0,1,0,23,16.0,1,0,0,3,19,0,0,1
35,4.6,4,2.0,1,0,29,12.0,0,0,0,3,19,0,0,0
34,5,4,2.0,1,0,28,9.0,0,0,1,2,20,0,0,1
34,3.5,2,1.0,1,0,31,19.0,0,0,1,3,17,0,1,0
20,4.3,4,2.0,0,0,41,19.0,0,1,0,3,21,0,0,1
35,4.6,1,1.0,1,0,27,1.0,0,0,0,3,9,0,1,0
28,4.6,1,2.0,1,0,20,16.0,0,1,0,3,22,1,0,1
37,4.8,2,2.0,0,0,29,19.0,1,0,1,3,18,0,1,0
36,4.4,1,0.0,2,0,41,16.0,0,1,1,3,22,1,0,0
33,4.8,1,0.0,1,0,24,10.0,0,0,1,3,0,0,0,1
25,4.7,4,0.0,1,0,32,10.0,0,0,1,3,21,0,0,1
20,4.6,1,1.0,1,0,26,19.0,0,1,0,3,0,0,0,1
38,4.8,3,2.0,1,0,30,6.0,0,1,0,3,14,0,0,0
28,4.1,4,1.0,1,0,32,13.0,0,1,0,3,21,0,0,0
31,4.8,2,1.0,0,0,26,6.0,0,0,0,2,16,0,1,0
30,4.6,4,1.0,1,0,26,4.0,0,0,1,3,19,0,0,0
26,5,4,2.0,1,0,20,10.0,0,0,0,3,19,0,0,0
25,4.6,3,2.0,1,0,26,3.0,0,0,0,2,11,0,0,0
20,4.9,1,1.0,0,0,11,19.0,0,0,1,3,23,1,0,1
28,4.7,3,2.0,1,0,29,3.0,0,1,0,3,11,0,0,0
38,4.8,1,0.0,1,0,20,1.0,1,0,1,3,9,0,1,1
21,4.4,4,1.0,1,1,40,17.0,0,1,1,3,21,0,0,1
30,4.6,4,0.0,1,0,36,9.0,0,0,1,3,19,0,0,0
36,4.7,1,2.0,1,0,23,9.0,0,0,1,3,22,1,0,0
30,4.7,2,1.0,0,0,16,6.0,0,1,0,3,17,0,1,0
27,5,3,1.0,1,0,31,6.0,0,1,1,3,13,0,0,0
33,4.7,1,2.0,1,0,29,16.0,0,0,0,3,22,1,0,1
24,4.8,4,2.0,1,0,12,4.0,0,0,0,3,21,0,0,1
20,4.8,2,2.0,1,0,26,7.0,0,0,0,3,18,0,1,0
20,5,2,1.0,1,0,25,4.0,0,0,1,3,18,0,1,0
25,4.6,1,0.0,0,0,21,7.0,0,1,1,3,22,1,0,0
20,4.8,1,0.0,1,0,17,1.0,0,1,1,2,8,0,1,0
27,5,1,1.0,0,0,24,16.0,0,1,1,2,22,1,0,1
25,4.6,1,2.0,0,0,19,7.0,0,1,0,3,22,1,0,0
29,4.6,1,1.0,0,0,17,9.0,0,1,0,2,23,1,0,0
39,4.3,1,0.0,1,0,37,12.0,0,1,1,3,22,1,0,0
27,4.7,4,2.0,1,0,26,19.0,0,0,0,3,19,0,0,1
21,4.8,1,0.0,0,0,20,12.0,0,1,1,2,23,1,0,1
32,4.8,4,0.0,1,1,43,17.0,0,1,1,2,19,0,0,1
27,4.4,4,0.0,0,0,37,20.0,0,0,1,3,20,0,0,1
26,4.8,1,1.0,1,0,16,4.0,0,1,1,3,22,1,0,0
37,4.4,3,0.0,1,0,31,6.0,0,1,1,3,14,0,0,0
31,4.6,4,2.0,0,0,25,9.0,0,0,0,3,19,0,0,0
26,4.7,2,0.0,1,0,27,4.0,0,1,1,3,18,0,1,0
22,4.6,1,2.0,1,0,15,1.0,0,1,0,3,9,0,1,1
22,4.9,2,0.0,1,0,34,13.0,0,1,1,3,17,0,1,0
31,4.9,2,1.0,1,0,30,16.0,0,0,1,3,18,0,1,1
34,4.6,2,2.0,0,0,18,7.0,0,1,0,3,18,0,1,0
29,4.6,4,2.0,0,0,20,13.0,0,0,1,2,20,0,0,1
37,5,4,0.0,2,0,39,16.0,0,0,1,3,21,0,0,1
28,4.6,4,0.0,1,0,28,7.0,0,0,1,3,20,0,0,0
36,4.2,1,0.0,1,0,35,17.0,0,1,1,3,0,0,0,0
33,4.7,2,0.0,1,0,27,7.0,0,0,1,3,19,0,0,0
27,4.7,1,0.0,0,0,22,3.0,0,1,1,3,9,0,1,0
25,4.6,4,2.0,1,0,24,12.0,0,0,0,2,20,0,0,0
28,4.8,3,1.0,0,0,22,1.0,0,0,0,3,11,0,0,0
21,4.6,4,1.0,1,0,29,20.0,0,0,1,3,21,0,0,0
21,4.7,1,2.0,0,0,16,1.0,0,0,0,3,10,0,0,0
21,4.6,2,2.0,0,0,36,17.0,0,1,0,3,18,0,1,1
36,4.4,4,0.0,0,0,48,4.0,0,0,1,1,19,0,0,0
37,4.2,2,1.0,0,0,31,4.0,0,0,0,3,18,0,1,0
33,4.5,2,2.0,1,0,26,20.0,0,0,1,3,17,0,1,1
20,4.7,3,1.0,1,0,26,6.0,0,1,1,3,13,0,0,1
25,4.8,2,0.0,0,0,24,10.0,0,0,1,3,19,0,0,1
24,4.7,3,1.0,1,0,10,6.0,0,0,1,2,12,0,0,0
27,4.2,1,0.0,1,0,28,3.0,0,0,1,2,10,0,0,0
27,4.8,1,1.0,1,0,21,7.0,1,0,1,3,0,0,0,0
20,5,2,2.0,1,0,38,14.0,0,1,0,3,17,0,1,0
31,4.4,2,1.0,1,0,38,12.0,0,1,1,3,19,0,0,1
23,5,2,0.0,1,0,14,4.0,0,0,1,3,18,0,1,0
20,2.7,1,1.0,1,0,40,10.0,1,0,1,3,23,1,0,0
34,4.7,4,1.0,1,0,39,7.0,0,1,0,3,21,0,0,0
28,4.9,1,0.0,1,0,22,13.0,0,1,1,3,22,1,0,1
27,4.7,1,2.0,1,0,14,1.0,0,1,0,2,9,0,1,0
20,4.8,2,2.0,1,0,26,6.0,0,0,0,3,15,0,0,0
39,4.6,2,0.0,1,0,27,9.0,0,0,1,2,17,0,1,0
29,5,4,1.0,1,0,27,16.0,0,0,0,3,19,0,0,1
39,4.5,1,1.0,1,0,24,1.0,0,0,1,3,8,0,1,0
27,4.6,1,2.0,1,0,18,1.0,0,1,0,2,9,0,1,0
36,4.8,4,1.0,1,0,38,16.0,0,1,0,2,20,0,0,1
27,4.7,1,2.0,0,0,11,3.0,0,0,0,2,8,0,1,0
39,4.7,4,0.0,3,1,54,16.0,0,1,1,1,21,0,0,0
26,4.7,1,0.0,1,0,20,3.0,0,1,1,3,8,0,1,0
39,4.8,2,2.0,0,0,27,16.0,0,0,0,3,18,0,1,0
34,4.5,1,0.0,0,0,22,10.0,0,0,1,3,22,1,0,1
28,4.5,1,1.0,0,0,11,12.0,0,0,1,2,0,0,0,1
24,4.6,2,2.0,1,0,20,6.0,0,0,1,2,15,0,0,0
29,4.9,1,0.0,1,0,20,7.0,0,1,1,3,0,0,0,1
29,4.1,4,1.0,1,0,42,13.0,0,1,0,2,21,0,0,1
30,4.9,3,1.0,0,0,35,6.0,0,1,1,3,14,0,0,0
31,4.5,2,1.0,1,0,25,17.0,1,0,0,3,18,0,1,1
27,4.9,2,1.0,0,0,26,12.0,0,1,0,3,17,0,1,1
28,4.6,3,1.0,0,0,11,6.0,0,0,1,3,14,0,0,0
22,4.7,2,2.0,1,0,27,6.0,0,0,1,2,15,0,0,1
30,4.5,4,0.0,1,0,41,10.0,0,1,1,3,20,0,0,1
21,4.6,2,2.0,0,0,15,12.0,1,0,0,2,18,0,1,1
23,5,2,0.0,0,0,24,4.0,0,0,1,3,18,0,1,0
32,4.9,2,2.0,1,0,33,4.0,0,0,1,3,18,0,1,1
26,4.9,4,0.0,0,0,32,9.0,0,0,1,3,21,0,0,0
34,4.4,1,0.0,1,0,25,3.0,0,0,1,3,11,0,0,0
32,4.9,1,0.0,1,0,22,19.0,0,0,1,2,22,1,0,1
38,4.6,2,0.0,1,0,36,9.0,0,0,1,3,18,0,1,0
23,4.4,4,0.0,0,0,33,12.0,0,0,1,3,20,0,0,1
34,5,1,0.0,1,0,23,10.0,1,0,1,3,23,1,0,1
27,4.9,3,1.0,1,0,21,3.0,0,1,1,3,12,0,0,1
24,4.6,1,1.0,1,0,24,19.0,0,1,1,3,23,1,0,1
39,4.3,4,1.0,0,0,40,13.0,0,1,1,3,21,0,0,0
34,5,2,0.0,1,0,40,10.0,0,0,1,3,17,0,1,1
37,4.7,1,1.0,1,0,15,7.0,0,1,1,3,22,1,0,0
35,4.6,2,1.0,1,0,42,20.0,0,1,1,3,18,0,1,0
34,4.3,3,0.0,1,0,31,6.0,0,0,1,2,13,0,0,1
32,4.5,2,1.0,1,0,20,19.0,0,0,0,3,18,0,1,0
